御異議ないと認め ます , 立憲民主党 ・ 民 友 会 の 蓮 舫 です
これは 入 管 法 に 定める 在留資格 の仕組み 規制 の仕方 について 御理解を 賜 り たい んですが この 入 管 資格 全体 について 具体的な 内容 というのは 省令 に委ね ている ところであります , どの 分野で どういう 仕事 に 就 いて もらう か が 分からない
 分野 につきましては 閣議決定 されました 法案 において 人手不足 人 手 の確保 が必要な 産業 上の 分野 ということであります , 近 日中 とは いつ ですか
これは 近い うち に ということも 言われた わけですけれども これは 法案 の審査 に資する ように しっかりと 出 していきたい というふうに考えております , 人手不足 の実態 と 需給 バランス を まず お示し ください
 有効 求 人 倍 率は 毎 月 発表 しています から 全体 でいえば 今 一 ・ 六 四 だ し そして 業種 別の 有効 求 人 倍 率 も それぞれの 分かる 業種 で 有効 求 人 倍 率は 計算 されております , いや 人手不足 の 人数 は この 業種 で これ ぐらい で そして 四 万人 上限 は 近 日中 に 示 す これだけ の 人を 入れる んだという 見通し が ないと この法案 審議 できない と思います
 需給 バランス の数 というのは 有効 求 人 倍 率 がある わけですよね 有効 求 人数 と 有効 求 職 者数 , いや 私は 有効 求 人 倍 率は 理解 しています
 具体的な 数字 と 言われ れば 業種 分野 別の 今 突然 の 通告 なし の御質問 なので 個別の 数字を つまり 有効 求 人 倍 率 から 逆 算 される わけですから 人手不足 というのは , 委員長 今 資料を 出 します とおっしゃいました ので 今日 に でも あ した に でも この 人数 の 需給 バランス の数 を出して ください
 後刻理事会で協議 をいたします , 法案 では 条文 で 人手不足 が 解消 された ら 新たに 資格 の認定 を しないと ある
失礼いたしました , どんな 制度設計 ですか
 これについて いずれにせよ 日本人 の 雇用 について 影響 しない ように 人手不足 の状況 を 注視 する , いや その 業種 で 労働 力 が 余 剰 になって も 既に 雇用 期間 の 残っている 外国人 労働者 が いた 場合 日本人 の 雇用 に 影響 する じゃないですか
まず そもそも 人手不足 の 算定 これは 関係 業 所管 省庁 と 私 法務大臣 が やらせて いただくこと になる んですが その際に 人手不足 の やはり 推計 というものを やはり きちんと 求めて いきたいと思います , 雇用 期間 が 切れ たら お 帰 り いただく という 説明 は 聞いて いません
 この問題 経済 財政 諮問会議 で 議論 して その上で 今 法務省 の方に 法案 を作成 し 各省庁 で 行っております ので , 一 見 答え ている よう で 何 にも 答え ない んだったら 答弁 に 立 た ない で ください
 考え方 については 今 申し上げました , この件 に関して 安倍総理 は 特に 強調 するのが 移 民 政策 ではない と
 移 民 という 定義 はもう 多 義 的な ものでありまして 特定 の定義 がある わけで ございません が 言わば 私どもが 申し上げている ことは 現在 深刻な 人手不足 に対応するため に 現行の 専門的 技術的 分野 における 外国 人材 の 受入れ 制度を 拡充 し 真 に必要な 分野 に 限り 一定の 専門性 技能 を 有 し 即 戦 力 となる 外国人 を 受け入れる ために 設け る 在留資格 特定 技能 一号 について 在留 期間 が 通 算 五年 に 限られて おり これ を超えて 更新 する ことはできない というもの をつくる また 特定 二 号 も つくる わけでございますが 言わば 生産 年齢 人口 が 減少 していく 中において それを 埋め る ために 期間 を 設け ず あるいは 家族 も 帯 同 で 受け入れる という いわゆる 移 民 政策 は 取 らない ということであります , 総理は 期限 を 付 して 我が国 に 受け入れる から 移 民 ではない と 国会 等 では 何度も 答弁 している の ですが 国連 の 広報 による と 三 か 月 から 十二 か 月 の 移動 を 短期 的 又は 一時 移 住 一年 以上 にわたる 居住 国 の変更 を 長期 的 又は 恒久 移 民 と 呼んで 区別 するのが 一般 的 と 説明
例えば 半年 から 一年 とかいう ことになります と それに 定めている それは 例えば 私も かつて 一年 ちょっと 駐 在 したこと ありますが そうすると 私も 移 民 になってしまう わけですよね , 総理が 思っている 移 民 と 一般 の方が 思っている 移 民 は 違う とおっしゃった
いや 私の 思っている 移 民 と 一般 の方が 思っている 移 民 が違う という のではなくて 今 例 として 皆さん 御理解 いた だけ ました よね , そもそも 日本 に移 民 は いない んですか
それは 移 民 を 委員が どういうふうに 定義 するか による んだろうと思います , 国民が 懸念 する 移 民 と は何 ですか
